Date,Season,Team_T1,Team_T2,Diff_Sum,Diff_BP,Diff_Ratio,Diff_Srv_Sum,Diff_Srv_Err,Diff_Srv_Ace,Diff_Srv_Eff,Diff_Rec_Sum,Diff_Rec_Err,Diff_Rec_Pos,Diff_Rec_Perf,Diff_Att_Sum,Diff_Att_Err,Diff_Att_Blk,Diff_Att_Kill,Diff_Att_Kill_Perc,Diff_Att_Eff,Diff_Blk_Sum,Diff_Blk_As,Diff_Days_since_last_match,Score
2008-12-06 17:00:00,2008/2009,Trefl Gdańsk,Projekt Warszawa,-5.399999999999999,-5.400000000000006,-0.5999999999999996,-4.000000000000002,-0.16999999999999993,-2.5999999999999943,0.022,-0.40000000000000213,-3.5999999999999943,-0.03600000000000003,-0.07399999999999998,-8.8,-18.799999999999997,-2.1999999999999993,2.0,-0.07400000000000001,0.008000000000000007,2.4000000000000004,0.7739999999999998,1.0,0:3
2008-12-13 14:45:00,2008/2009,ZAKSA Kędzierzyn-Koźle,Jastrzębski Węgiel,12.599999999999994,12.200000000000003,-1.8000000000000003,0.1999999999999993,-0.42800000000000005,4.3999999999999915,-0.022000000000000013,-1.6000000000000014,4.799999999999997,0.028000000000000025,0.014000000000000068,-0.1999999999999993,20.400000000000006,-1.0,0.20000000000000107,0.14200000000000013,0.038000000000000145,0.0,-0.005999999999999783,0.0,1:3
2008-12-13 17:00:00,2008/2009,Asseco Resovia,Trefl Gdańsk,6.399999999999999,9.200000000000003,1.3999999999999995,-2.4000000000000004,0.32000000000000006,-2.0,-0.024,-9.400000000000002,6.199999999999996,0.12399999999999994,0.086,13.800000000000004,17.200000000000003,0.20000000000000018,0.8000000000000007,0.06799999999999995,-0.023999999999999966,-1.799999999999999,-0.6439999999999999,0.0,3:1
2008-12-13 17:00:00,2008/2009,Jadar Radom,AZS Częstochowa,-16.799999999999997,-12.599999999999994,-2.4000000000000004,-0.1999999999999993,-0.42599999999999993,-5.799999999999997,0.010000000000000002,4.200000000000003,-9.600000000000001,-0.10000000000000003,-0.10400000000000001,-13.399999999999999,-18.599999999999994,2.0,-1.4000000000000004,-0.13400000000000006,-0.068,-1.0000000000000009,0.02800000000000047,0.0,0:3
2008-12-13 17:00:00,2008/2009,Projekt Warszawa,PGE Skra Bełchatów,-4.200000000000003,-5.0,0.20000000000000018,2.8000000000000007,0.31599999999999984,-2.200000000000003,-0.022,-3.1999999999999993,7.800000000000001,0.1319999999999999,0.04000000000000001,6.199999999999999,-6.200000000000003,0.6000000000000014,-1.2000000000000002,-0.0039999999999998925,0.031999999999999806,-4.2,-1.0579999999999998,0.0,2:3
2008-12-14 14:45:00,2008/2009,Chemik Bydgoszcz,AZS Olsztyn,1.3999999999999986,5.0,-0.3999999999999999,5.6,-0.32999999999999996,9.199999999999989,0.007999999999999993,5.0,0.20000000000000284,-0.07399999999999995,-0.014000000000000012,-6.400000000000002,6.799999999999997,3.0,3.999999999999999,0.00599999999999995,-0.03200000000000003,1.200000000000001,-0.016000000000000014,-1.0,1:3
2008-12-19 18:00:00,2008/2009,ZAKSA Kędzierzyn-Koźle,Asseco Resovia,7.800000000000004,6.599999999999994,-1.8000000000000003,1.200000000000001,-0.484,7.3999999999999915,-0.0020000000000000018,4.799999999999999,-0.3999999999999986,-0.07399999999999984,-0.02399999999999991,-6.200000000000003,15.0,0.20000000000000018,1.6000000000000014,0.08999999999999997,0.019999999999999907,0.5999999999999996,0.1579999999999997,0.0,3:0
2008-12-20 14:45:00,2008/2009,Chemik Bydgoszcz,Jastrzębski Węgiel,1.7999999999999972,-1.6000000000000085,-1.3999999999999995,1.1999999999999993,-0.3480000000000001,1.4000000000000057,-0.0020000000000000018,5.800000000000001,-1.0,-0.03200000000000003,0.028000000000000025,3.200000000000003,6.799999999999997,1.4000000000000004,3.4000000000000004,0.025999999999999968,-0.013999999999999957,0.6000000000000014,0.20399999999999974,-1.0,3:2
2008-12-20 17:00:00,2008/2009,Projekt Warszawa,AZS Częstochowa,3.200000000000003,0.20000000000000284,2.6000000000000005,3.6000000000000014,0.6819999999999999,3.6000000000000085,6.938893903907228e-18,9.399999999999999,-0.6000000000000014,-0.03200000000000003,-0.057999999999999996,-11.599999999999998,0.3999999999999915,2.000000000000001,-1.0000000000000009,0.028000000000000025,0.026000000000000023,-2.000000000000001,-0.6639999999999997,0.0,3:0
2008-12-20 18:00:00,2008/2009,Jadar Radom,AZS Olsztyn,-17.799999999999997,-17.200000000000003,0.3999999999999999,3.200000000000001,0.2679999999999999,-9.999999999999993,0.0020000000000000018,-3.599999999999998,-11.600000000000001,-0.10000000000000009,-0.09800000000000006,-11.2,-18.799999999999997,1.5999999999999996,0.8000000000000007,-0.17200000000000004,-0.10199999999999998,-0.8000000000000007,0.08400000000000007,1.0,3:1
